record_id,headword_raw,headword_candidate,normalized,language,entry_type,part_of_speech,part_of_speech_raw,gender_or_article_raw,source_marker,source_marker_interpretation,historical_gloss_raw,source_id,source_year,source_url,source_line_start,source_page_approx,ocr_confidence,review_priority,duplicate_headword_pos_count,existing_master,verification_status,human_review_required,notes
kha-n1906-002742,Eiaj,eiaj,eiaj,kha,word,verb,v,riej,,,"to shrink from ; to recoil from fear, disgust, etc., forbear. Eiam, •<). to dre^s ; to entrap ; — ka, n. a suit of clothes. [Imit. ka riam ka belt.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11770,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002743,Eiampop,eiampop,eiampop,kha,word,verb,v,,,,to entrap wild beats by pitfalls ; to mine.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11776,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002744,Eiat,eiat,eiat,kha,word,noun,n,ka,,,"a precipice, a clifif. [Imit. ka riat-ka ram.] 173 RIAW 'RIEWTYMMEN Riaw (rap-), rtc?. in great numbers and simultaneously, [as, "" ki tang shu pyrta, ki rap 7'iaw baroh.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11777,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002745,Rikap,rikap,rikap,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,"a stirrup. lii-kynti, ka, n. a private landed property. E^iew, V. to give out a sound, to produce a sound. ' rie\Y, 1. {abbrev. o{ britw),n.a,i)eYSon; 2. {abbrev. of shriew) an arum. riewbah, n. one who is not related, a stranger. [Imit. 'riewbah- 'rieAvsan.] riewbha, a. rich, wealthy. [Imit. 'riewbha-'riewmiat.] riewbiej, 7i. a foolish or ignorant person. [Imtt. 'riewbiej- 'riewthera.] riewblei, a. godly. riewdakait, n. a cruel person. riewdangkhie, ki, n, young people, the rising generation. riewdkhot, n. a member of a community or any organisation. riewngeit, n. a fellow-believer, a person who holds the same faith.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11787,192,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002746,Ejiewhadem,ejiewhadem,ejiewhadem,kha,word,noun,n,u,,,"maize, Indian corn. riewhok, w. a godly man, an honest person. [Imit. 'riewhok- 'riewsot.] riew-iaid, ka, n. a woman of bad character, a harlot, riewlieng, ii, n. a boatman, a sailor. riewnar, runar, adj. cruel, wicked. [Imit. u runar-u ruser.] riewpop, n. a sinner, riewradbah, n. a giant, riewsaid, u, n. a pleader, riewsaid-lah, n. a person who holds on in argument although he is beaten, riewsaidthma, v, n. a statesman, a clever man. riew-u-s'iar, (dang-),^//r. at the crowing of a cock, early in the morning, riewspah, a. rich, wealthy. [Imit. 'riewspah-'riewphew.] riewstad, ^^. a wise person. [Imit. 'riewstad-'riewnang.] riewtymmen, n. an old person, an elder. — ad. like one who is in an advanced age, thoughtfully (as, ""ine i-'Boihw i-kvenrietctymmen shibun haba ia shongkai "") [Imit. riewtymmen-riewsan]. * Hindi, 174 RING RMIANG Bing, V. to pull, to tng.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11815,192,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002747,K-iDg kcngor,k-idg kcngor,k-idg kcngor,kha,phrase,verb,v,,,,to compel formerly by force a man to marry a S'iem's female re]ati\-e.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11851,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002748,Ring-dong,ring-dong,ring-dong,kha,compound,verb,v,,,,to do a thing so as to suit one's interest or object.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11854,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002749,E-i-nger,e-i-nger,e-i-nger,kha,compound,noun,n,ii,,,"a small kind of rattan cane, a species of calamus. E/ing-jingmut, v. to infer, to draw a conclusion.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11856,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002750,Ringmaw,ringmaw,ringmaw,kha,word,verb,v,,,,"to bring a monolith from a distance. Ring saiphla, ""v. to confirm a statement by referring to an eye- witness who would act as an arbiter.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11860,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002751,Ringsamthiah,ringsamthiah,ringsamthiah,kha,word,verb,v,,,,to be drowsy.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11865,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002752,Ringsan,ringsan,ringsan,kha,word,verb,v,,,,"to catch fish by driving them along in water with a bamboo fence. Rinsrsdot, ) , • . -, .1 r>- "" J z/. to pine away, to languish.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11867,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002753,Ringsur,ringsur,ringsur,kha,word,verb,v,,,,to sing.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11874,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002754,Ringtyllai,ringtyllai,ringtyllai,kha,word,noun,n,kaba,,,a tug-of-war.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11875,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002755,Ringtyrkhong,ringtyrkhong,ringtyrkhong,kha,word,verb,v,,,,"deject, depress, pine away. Rih, V. to hide ; — u, n. a fever demon ; ague.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11876,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002756,Rijied,rijied,rijied,kha,word,noun,n,u,,,a post. \^Imit. u rijied-u khnong.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11878,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002757,Rim,rim,rim,kha,word,adjective,a,,,,"old. 'rimet, ?/, n. a large rattan cane {Bot calamus).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11879,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002758,Rin,rin,rin,kha,word,adverb,ad,,,,"in a row or line (as, ""ki briew ki ieng, rin, harud wah"").",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11882,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002759,'riphin,'riphin,'riphin,kha,word,noun,n,u,,,"a very small species of rattan cane,",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11883,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002760,'ri-rdj,'ri-rdj,'ri-rdj,kha,compound,noun,n,ka,,,"a raj or public land. Risa, V. io shout exult ingly.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11884,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002761,Risang,risang,risang,kha,word,noun,n,,,,a squirrel.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11886,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002762,Risaw,risaw,risaw,kha,word,noun,n,u,,,October ; a small bamboo used for making arrows.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11888,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002763,Rishot,rishot,rishot,kha,word,noun,n,w,,,"the chief post, a pillar.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11889,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002764,Rit,rit,rit,kha,word,adjective,a,,,,small.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11890,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002765,Riti,riti,riti,kha,word,noun,n,ka,,,"legal customs, established customs.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11892,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002766,Rit-jingmut,rit-jingmut,rit-jingmut,kha,compound,adjective,a,,,,narrowminded.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11893,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002767,Ri-War,ri-war,ri-war,kha,compound,noun,n,ka,,,the lowlands on the southern slopes of the Khasi and Jaintia Hills.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11895,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002768,Rmen,rmen,rmen,kha,word,noun,n,,,,the people living in the north of the Nongkhlaw elaka ; valleys.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11898,193,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002769,Bmiang,bmiang,bmiang,kha,word,noun,n,ka,,,"the margin, the rim ; border (cloth). 175 RMIANG ROT",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11901,194,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002770,Rmiang shyntur,rmiang shyntur,rmiang shyntur,kha,phrase,noun,n,ka,v,,"the lip. Rmiew (um-), ka, n. exudation on a wound or sore, serum.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11908,194,0.950,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002771,Rniang,rniang,rniang,kha,word,noun,n,u,,,an anvil.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11912,194,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002772,Rnong,rnong,rnong,kha,word,noun,n,ka,,,"brass or bronze. Rnuid, ^. having groves as a peeled orange; — n. ka, rnuid=^^YOYes, furrow.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11914,194,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002773,Rnai,rnai,rnai,kha,word,noun,n,u,,,"a tough kind of bamboo, used in making string (same as mriai). R6, ka, n. mercury. i",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11919,194,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002774,Rong,rong,rong,kha,word,noun,n,ka,,,"colour, paint ; a show, a display \fmit. ka rong ka rup.] — V. to carry between the teeth, as a cat does a rat ; to carry away. Bongbthuh, ka^ n. gray or mouldy colour.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11924,194,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002775,Kong-ka-tarasa,kong-ka-tarasa,kong-ka-tarasa,kha,compound,noun,n,ka,,,"a show, a display ; tamasha,",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11930,194,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002776,Bong-iong,bong-iong,bong-iong,kha,compound,noun,n,ka,,,black colour ; tar.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11932,194,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
