record_id,headword_candidate,normalized,part_of_speech,entry_type,historical_gloss_raw,source_page_approx,ocr_confidence,review_priority,existing_master,verification_status,human_review_required
kha-n1906-002510,nur,nur,noun,word,"a channel, a ditch, a drain. tNurok, ka, n. hell. *]S""usip, ka, n. luck. *]",163,0.975,1,no,pending,yes
kha-n1906-002428,nursam-im,nursam-im,noun,compound,a sharp piece of iron for boring wood.,155,0.975,1,no,pending,yes
kha-n1906-002513,nylla,nylla,adjective,word,"pure, unalloyed.",163,0.975,1,no,pending,yes
kha-n1906-002514,nyllong,nyllong,noun,word,"the rectum. o. 0 — The fourteenth letter in the Khasi Alphabet. O ! Intel'], oh ! ah ! Ong, V. to say, to tell;— ow^ la, conj. if in case, (as, '' ong la dei ia nga, nga la shoh ia phi ""). Oh, r. to cut, to notch.",163,0.975,1,no,pending,yes
kha-n1906-002512,nyngkong,nyngkong,adjective,word,"(irst, beginning. [Jmi^. nyngkong-nyngshap.]",163,0.975,1,no,pending,yes
kha-n1906-000301,obuit,obuit,noun,word,"cunningness, cleverness, scheme. [■Imit ka-buit-ka- akor.] v/",22,0.975,1,no,pending,yes
kha-n1906-002515,oh-kuna,oh-kuna,verb,compound,"to impose a fine. \Imit. oh-kuna-oh-kaid.] Oh-jri, V. to tap an Indian rubber-tree.",163,0.975,1,no,pending,yes
kha-n1906-002516,oh-shrong,oh-shrong,verb,compound,"to cut or notch ornamentally; to carve. [Imii'^ oh-shrong-oh-shrnb . ] Oli-tah, V. to cut slightly at short intervals, to tap. Oi, (a verbal answer), — yes, here I am. On, (leit-), V. to go along with, to reach at.",163,0.975,1,no,pending,yes
kha-n1906-002518,on-rong,on-rong,verb,compound,"to present anything, especially liquor, to the spirit of the dead person at the time when sacrifices are made on his behalf. [Imit. on rong-on rup.] -Op (a suffix) =by suffocation, (as in the words, iap-o/?, set-op, etc). * Hindi. f Bengali. U1 Or padat aV '± \ ""v. to crack, to hreak into chinks. Or-or (s'aid), ad. very (warm), [as, '*nga sngew s'aidor-or hapoh ka nep."" I Ot, V. to cut, to mow, to reap.",163,0.975,1,no,pending,yes
kha-n1906-002517,onksuid,onksuid,verb,word,"to throw away things for propitiating a de^dl. On-kurim (leit-), v. to accompany a bridegroom to the house of a bride. On-nong (leit-), v. to go and carry a load on hire to its destina- tion. [Imit. on-nong-on-ni.]",163,0.975,1,no,pending,yes
kha-n1906-002519,ot-halang,ot-halang,verb,compound,"to excommunicate from cliurcli membership. Ot-cloh, V. (lit. to cut flesh— hence, to kill an animal for eating purposes.) [Imit. ot-doh ot-kah.'| Ot-sher, 7/. to circumcise. P. P — The fifteenth letter in the Khasi Alphabet.",164,0.975,1,no,pending,yes
kha-n1906-002720,p'ian,p'ian,adverb,word,"firmly (sit) ; [as, "" u shong p^iait ha ka shnki.""] P'iar, V. to stretch out : to extend. Also spelt pyiar. Piat, ^^, «. an onion ; — ad. firmly; (as, *' u la shong piat ba'n bam."") Piaw, V. to be peevish or sulky. Pi-e, a, full or swollen (as an overfull stomach). Pied, V, to split with the hands ; to tear off. 'pieng, 1. {abbrev. of kpieng), u, n. a bead. 2. {abbrev. of sohpieng), u, n. a mango.",178,0.975,1,no,pending,yes
kha-n1906-002520,pa,pa,noun,word,"father. -Pa, — a repeating particle, as in the word leh/«-leh= to con- tinue to do. •",164,0.975,1,no,pending,yes
kha-n1906-002528,pad,pad,noun,word,"a measurement from the tip of the middle right-liand finger right across the chest to the tip of the middle left-hand finger, both hands being extended horizontally.",164,0.975,1,no,pending,yes
kha-n1906-002529,padai,padai,verb,word,to swing.,164,0.975,1,no,pending,yes
kha-n1906-002530,padan,padan,verb,word,"to obstruct, to hinder, to interfere. Padat, V. to throw to a distance (said of a heavy object). • Hindi. 148",164,0.975,1,no,pending,yes
kha-n1906-002531,padiah pahara padiah,padiah pahara padiah,verb,phrase,"to play on a small drum ; to multiply words unne- cessarily ; to m(xldle. Pdok ' [ ^""^' **■ ^^® bladder of a fish. Padoi, V. to swing. Padom, V. to drag roughly.",165,0.975,1,no,pending,yes
kha-n1906-002532,padri,padri,noun,word,"a clergyman, a missionary. Same as Phajri.",165,0.975,1,no,pending,yes
kha-n1906-002533,padun,padun,adjective,word,"slightly curved or sloping. Pang, V. to become ill. P'ang, V. to straddle. Same as Fymig.",165,0.975,1,no,pending,yes
kha-n1906-002547,pah -ding,pah -ding,verb,phrase,to set fire to.,165,0.975,1,no,pending,yes
kha-n1906-002548,pah-shalyngngiang,pah-shalyngngiang,noun,compound,"the whistle-like sound often heard within the ear. Pahdm, ka, n, a valley. *Pahara (ap), v. to guard as a sentinel. * Hindi. 149",165,0.975,1,no,pending,yes
kha-n1906-002549,paheb ' palngang paheb,paheb ' palngang paheb,noun,phrase,"a grandfather {i,e. father's father) ; a respectful appel- lation of an old man.",166,0.975,1,no,pending,yes
kha-n1906-002550,pahiih,pahiih,adjective,word,"overflowing, abundant. [Imit. pahuh-paliai.]",166,0.975,1,no,pending,yes
kha-n1906-002552,pai,pai,noun,word,"a number = 20 kani = 8,000. *Paia, zij n. a pillar.",166,0.975,1,no,pending,yes
kha-n1906-002553,paid,paid,noun,word,"crowd, same as "" pait""; ad. chatteringly.",166,0.975,1,no,pending,yes
kha-n1906-002554,paidbhur,paidbhur,noun,word,common ignorant people.,166,0.975,1,no,pending,yes
kha-n1906-002555,paidkdr,paidkdr,noun,word,"people of no position, the mob, the masses.",166,0.975,1,no,pending,yes
kha-n1906-002556,paila,paila,noun,word,a coral bead.,166,0.975,1,no,pending,yes
kha-n1906-002557,paila-sada,paila-sada,noun,compound,a string of coral l3eads without gold beads.,166,0.975,1,no,pending,yes
kha-n1906-002558,pailen,pailen,noun,word,water-fungus ; — a. bald.,166,0.975,1,no,pending,yes
kha-n1906-002559,pain,pain,noun,word,"solder, cement, a joint.",166,0.975,1,no,pending,yes
kha-n1906-002560,paintali,paintali,noun,word,"a chisel. Pairah (soh), u, n. a kind of fruit much used by the Khasis for washing clothes. [Hind, ritha.]",166,0.975,1,no,pending,yes
kha-n1906-002561,paisa,paisa,noun,word,"a pice, \ anna. [Imit. paisa-pailain.] Pait, V. to crack, to. break. Pait, tc, 7t. a crowd ; — v. to open by placing the finger on one side of an aperture.",166,0.975,1,no,pending,yes
kha-n1906-002562,paitdohnud,paitdohnud,adjective,word,heart breaking. [I^nt. paitdohniid-paitdohnam.],166,0.975,1,no,pending,yes
kha-n1906-002563,paitpuraw,paitpuraw,noun,word,"a small bird of blackish colour and having a crest and a little patch of red fur under the tail ; a bulbul. Pajait, V. to pull with a jerk.",166,0.975,1,no,pending,yes
kha-n1906-002564,pajama,pajama,noun,word,pyjama.,166,0.975,1,no,pending,yes
kha-n1906-002565,pajih,pajih,adverb,word,"aloof, at some distance, [as, "" ieng pajih, wat iatur eh hajan.""] Pajut, V. to pull up a heavy thing. Pajuwa, ha, 11. a kiln (also spelt "" Pajwa ""). Palat, V. to exceed, to trespass; passed (as, "" u dang palat dang li [kumne myntan"").",166,0.975,1,no,pending,yes
kha-n1906-002521,paka,paka,adverb,word,"complete, satisfactory, pucca ; — iing-paka, n. a stone- walled house.",164,0.975,1,no,pending,yes
kha-n1906-002523,pakai,pakai,noun,word,"a share, a part allotted, a turn ; — acZ. as a reflective act, [as "" nga kren ia kiwei, nang sngewrem iJakdi ma phi ? ""] 'pakha, w, ti. a male -relative (father's side). Pal.ha, lea, n. a fan, a punkah ; a species of palm.",164,0.975,1,no,pending,yes
kha-n1906-002522,pakang,pakang,verb,word,to flow in a jet ; to shoot forth.,164,0.975,1,no,pending,yes
kha-n1906-002525,pakh,pakh,verb,word,to throw away t(^a distance.,164,0.975,1,no,pending,yes
kha-n1906-002524,pakhang,pakhang,verb,word,"to hinder, to obstruct, to block.",164,0.975,1,no,pending,yes
kha-n1906-002527,pakhynnah,pakhynnah,noun,word,"a j)aternal uncle (father's younger brother;. *Paki (iing-), ka, n a house roofed and walled with bricks. Pakor, V. to unite in sexial intercourse (ax)plicable to beasts only), to cover.",164,0.975,1,no,pending,yes
kha-n1906-002566,palat-paliang,palat-paliang,adjective,compound,distantly related.,166,0.975,1,no,pending,yes
kha-n1906-002571,pali,pali,noun,word,one's turn.,167,0.975,1,no,pending,yes
kha-n1906-002567,palki,palki,noun,word,"palanquin. Palei, a innocent, simple, quiet, calm.",167,0.975,1,no,pending,yes
kha-n1906-002570,palliiw,palliiw,adjective,word,"with sunken eyes, [as '*u briew uba palMw ki khmat kumha la khlong.""]",167,0.975,1,no,pending,yes
kha-n1906-002568,palngang,palngang,adjective,word,"having a round small head, [as, ""ubriewuba palngang ka khlieh.""J * Hindi. 150",167,0.975,1,no,pending,yes
kha-n1906-002569,palngaw para-ba-eh palngdw,palngaw para-ba-eh palngdw,adjective,phrase,round and small (head).,167,0.975,1,no,pending,yes
kha-n1906-002572,palong,palong,noun,word,a bedstead ; a soaxD-bubble.,167,0.975,1,no,pending,yes
kha-n1906-002573,palwan,palwan,noun,word,"an athlete. Pam, V. to cut, to win (in gambling).",167,0.975,1,no,pending,yes
kha-n1906-002574,pamblang,pamblang,noun,word,the Durga Poojah.,167,0.975,1,no,pending,yes
kha-n1906-002575,pamthwat,pamthwat,verb,word,"to skirmish ; to fell a number of trees in a place. Pdn, V. to ask, to demand. Pan — (a ;;r^^)=what is tied round [as, in the words — pun^oht panii, joa?2,khyllong, etc. ]",167,0.975,1,no,pending,yes
kha-n1906-002579,pan-'tien-said,pan-'tien-said,noun,compound,"— in a battle array, before any of the parties commences to give battle, an address is generally made by eitlier of the contending parties to justify their own cause ; such a form of address is called kaha pdn-'tien-said. Pap, kat u. sin, transgression, fault (same a,s pop).",167,0.975,1,no,pending,yes
kha-n1906-002535,pang-at-top,pang-at-top,verb,compound,to have dropsy.,165,0.975,1,no,pending,yes
kha-n1906-002536,pang-bhnr,pang-bhnr,verb,compound,to have epilepsy.,165,0.975,1,no,pending,yes
kha-n1906-002542,pang-iap-iong,pang-iap-iong,noun,compound,"a mildew, blight.",165,0.975,1,no,pending,yes
kha-n1906-002543,pang-iapshiliang,pang-iapshiliang,verb,compound,"to have palsy, to be paralytic. Pang-mat, ) z/. to have rheumatism. [Imit. pangmat-pang- Pang-sh'ing, j pung.]",165,0.975,1,no,pending,yes
kha-n1906-002537,pang-khlieh,pang-khlieh,verb,compound,to have a cold. [Imit. pangkhlieh-pangreng.],165,0.975,1,no,pending,yes
kha-n1906-002534,pangah,pangah,verb,word,"to move the head from side to side ; to jolt, to express dissent, to dissent. [Imit. pangah-pangaiii.]",165,0.975,1,no,pending,yes
kha-n1906-002541,pangdohniid,pangdohniid,verb,word,"to be heart-rending, to be painful at heart. [Imit. pangdohnud-dohnam.]",165,0.975,1,no,pending,yes
kha-n1906-002545,pangiong,pangiong,noun,word,kald-dzdr.,165,0.975,1,no,pending,yes
kha-n1906-002538,pangkhmat,pangkhmat,verb,word,"to have pain in the eyes, to he opthalmic.",165,0.975,1,no,pending,yes
kha-n1906-002539,pangkhrew,pangkhrew,noun,word,a wasting or chronic disease. [Imit. pang- khrew-pangkhriap.],165,0.975,1,no,pending,yes
kha-n1906-002540,pangkuhek,pangkuhek,noun,word,hysteria.,165,0.975,1,no,pending,yes
kha-n1906-002544,pangmet,pangmet,verb,word,to suffer from fatigue or pain all over the body as from over-exertion or beating ; wounded in feelings ; pain. [Ituit. pangmet-pangphat. ],165,0.975,1,no,pending,yes
kha-n1906-002546,pangshipai,pangshipai,noun,word,"influenza. Pah, 1). to cry (as an animal or a bird) ; to allure ; to bait ; to feed.",165,0.975,1,no,pending,yes
kha-n1906-002577,panjung,panjung,noun,word,"a bladder. P^npoh, ka, n. a girdle, a belt. Pansngiat, ka^ n. a crown.",167,0.975,1,no,pending,yes
kha-n1906-002576,pankhyllong,pankhyllong,noun,word,"a knot of hair on the head. ' Pankwah, 2;. to wish for what is wrong or bad [as, ""ladaphi 2)dnkwah eh ban duk, phi'n jin da duk shisha""] ; to court.",167,0.975,1,no,pending,yes
kha-n1906-002578,panshandi,panshandi,noun,word,"a very small tortoise. Panshandi-dem-lor-khah, plir. a wife who is eagerly expecting the return of her profligate husband. Panti. ka, n. a strip of cloth tied round the left wrist to protect against the impact of the bowstring when shooting arrows.",167,0.975,1,no,pending,yes
kha-n1906-002580,papun,papun,noun,word,"an unfortunate fellow. Par, V. to creep, to crawl ; — ka^ n. a mine, a quarry. Para, 11, or ka^ n. a younger brother or sister. Para {prefix) = one associated in common interests, occupation, etc., with another, as in the words /an^-Khasi, para-nongshmi, jPrtr<7-mrdd, para-khjnvSiW, etc., Para-ba-eh, p/^r. of equal strength, resources, etc, to match with an opponent. * Hindi.",167,0.975,1,no,pending,yes
kha-n1906-002581,para-briew pasoh para-briew,para-briew pasoh para-briew,noun,phrase,"having no relationship either by blood or mar- riage; a fellow-man. I'ara-kha, (shi-), a. a relationship lietween children of brothers. Para-kh6r-paramer, u, n. a neighbour.",168,0.975,1,no,pending,yes
kha-n1906-002582,para-ksiew,para-ksiew,noun,compound,grandnephew or niece on the mother's side.,168,0.975,1,no,pending,yes
kha-n1906-002583,para-kynsi,para-kynsi,noun,compound,wife's younger sister or husband's younger brother.,168,0.975,1,no,pending,yes
kha-n1906-002586,para-shongkha,para-shongkha,noun,compound,a man who marries in the same family. \lmit. u-para-shongkha-parashongman] .,168,0.975,1,no,pending,yes
kha-n1906-002587,para-trai,para-trai,noun,compound,"persons who have a concern in the matter. \lmit> para trai-para dkhuh] u, or ka, brother or sister of the same parent. Pariah-parai, o. haying engaging manners. Paring, f. to pull or tug- Paro, w. a pigeon.- Paron, hh ^- a basket placed in the channel of a streamlet for catching fish.",168,0.975,1,no,pending,yes
kha-n1906-002584,paramynshong,paramynshong,noun,word,a husband of one's wife's sister.,168,0.975,1,no,pending,yes
kha-n1906-002588,partuh,partuh,noun,word,"(see ' ' py rtuh "" ) .",168,0.975,1,no,pending,yes
kha-n1906-002589,parum-pareh,parum-pareh,adjective,compound,"many, in great numbers (of persons only.)",168,0.975,1,no,pending,yes
kha-n1906-002590,pasa,pasa,noun,word,luck.,168,0.975,1,no,pending,yes
kha-n1906-002591,pasan,pasan,noun,word,an uncle (father's elder brother).,168,0.975,1,no,pending,yes
kha-n1906-002594,pashait,pashait,verb,word,"to splash up water by striking with the sole of the foot sideways against it, to spatter.",169,0.975,1,no,pending,yes
kha-n1906-002593,pashat,pashat,verb,word,to hand anything to a person by throwing it up gently.,169,0.975,1,no,pending,yes
kha-n1906-002595,pashing,pashing,adverb,word,"on the side, sideways.",169,0.975,1,no,pending,yes
kha-n1906-002596,pashor,pashor,verb,word,"to drag, to handle roughly. Pashor-kait, ka, ??. plantain flower.",169,0.975,1,no,pending,yes
kha-n1906-002597,pasiang,pasiang,adjective,word,"inclining or sloping ; peaceful, flowing (speech), social.",169,0.975,1,no,pending,yes
kha-n1906-002598,pasiaw,pasiaw,verb,word,to whisper.,169,0.975,1,no,pending,yes
kha-n1906-002599,pasied,pasied,verb,word,"to splutter. Pasoh, ka, n, the fleshy part of the body, the muscles. 152 PASWIA pAWKHMAT l^'""""'^! ] V. to whiz. Paswut, )",169,0.975,1,no,pending,yes
kha-n1906-002592,pasngoh,pasngoh,verb,word,to strike the head against anything repeatedly.,168,0.975,1,no,pending,yes
kha-n1906-002600,pat,pat,adverb,word,"again, — v. to fall.",169,0.975,1,no,pending,yes
kha-n1906-002601,pata,pata,noun,word,a patta; a licensed liquor-shop.,169,0.975,1,no,pending,yes
kha-n1906-002602,patan,patan,verb,word,to pull on both sides.,169,0.975,1,no,pending,yes
kha-n1906-002603,patar,patar,verb,word,to tear to pieces as Avith the teeth.,169,0.975,1,no,pending,yes
kha-n1906-002605,paten gbynriew,paten gbynriew,noun,phrase,a generation.,169,0.975,1,no,pending,yes
kha-n1906-002604,pateng,pateng,noun,word,"a joint or link ; — ad. indirectly, through another source (as, nga ioh-pateiig ia kane ka shitlii na kiwei pat ki briew).",169,0.975,1,no,pending,yes
kha-n1906-002607,pateng-la-pateng,pateng-la-pateng,adverb,compound,from generation to generation.,169,0.975,1,no,pending,yes
kha-n1906-002606,pateng-pateng,pateng-pateng,adverb,reduplication,at every interval or stage.,169,0.975,1,no,pending,yes
kha-n1906-002608,pathar,pathar,noun,word,"the width or stretch of a ford or stream. — a. thoughtless, heedless. Pathat, V. to snap (a thread).",169,0.975,1,no,pending,yes
kha-n1906-002609,pathdw,pathdw,noun,word,a squash gourd. {Hind. kddu).,169,0.975,1,no,pending,yes
kha-n1906-002610,pathi,pathi,noun,word,"betel, pan (as, called by the Nongkrem, Mylliem and the Synteng people). Patiaw, V. (used in negative expressions, with ym), to give ear to, to care.",169,0.975,1,no,pending,yes
kha-n1906-002611,patied,patied,verb,word,"to strike or knock against, e.g., to bully ; to spatter.",169,0.975,1,no,pending,yes
kha-n1906-002612,patiew,patiew,noun,word,the purlin.,169,0.975,1,no,pending,yes
kha-n1906-002613,patloi,patloi,noun,word,"a thick brass cooking vessel. [Hind, batloi.) JPatlun, ha, ii. pantaloons, trousers. Patch, V. to hit with a stone or ball that has touched the ground on its way ; to ricochet. Patom, V. to drag by the hair. Pat6r, u, 11. an officer in the Synteng district next in j^osition to a Daloi, a minister.",169,0.975,1,no,pending,yes
kha-n1906-002614,patrong,patrong,verb,word,to pull or clutch by the hair.,170,0.975,1,no,pending,yes
kha-n1906-002615,patsha,patsha,noun,word,"an Emperor. Paw, V. to seem, to appear, to be evident.",170,0.975,1,no,pending,yes
kha-n1906-002616,pawa,pawa,noun,word,"a powa, J of a seer. Pawang, d. to swing, to swagger.",170,0.975,1,no,pending,yes
kha-n1906-002617,pawai,pawai,adverb,word,"unsteadily (to walk, to stagger).",170,0.975,1,no,pending,yes
kha-n1906-002618,pawbynriew,pawbynriew,verb,word,"to be in a tolerably good position. Pawkhmat, v, to be prominent, to be j)resent. * Hindi. % EngUsh. "" I 153 pAw-pen-ryngkew peitmat P^w-peii-ryngkew, v. to have the real state of things brought to light. P^w-rdifi, V. to be exposed to shame. Pda, V. to throw to the farthest distance possible. Pda-khd.r-ei, kaba, n. an arrow shooting competition in which he who shoots the farthest obtains all the arrows shot. Pdang, V. to crack. Pdam, V. to come to an end, to be over ; to cease ; to be disappointed.",170,0.975,1,no,pending,yes
kha-n1906-002663,pbet-iap,pbet-iap,verb,compound,to fly for life or beadlong. [Imit. phet iap-pbet-im.],173,0.975,1,no,pending,yes
kha-n1906-002664,pbet-lyndet,pbet-lyndet,verb,compound,to go away without taking leave. [^Imit. phet lyndet-phet-tuh.],173,0.975,1,no,pending,yes
kha-n1906-002672,pbiang-phiang,pbiang-phiang,verb,compound,to arrange and tie grass into bundles for roofing purposes.,174,0.975,1,no,pending,yes
kha-n1906-002675,pbieng,pbieng,adjective,word,"awe-inspiring ; sublime, majestic. Pbi'm {pers. pron.), you will not. Phi'n {pers. pron,), you will.",174,0.975,1,no,pending,yes
kha-n1906-002667,pbngain,pbngain,adjective,word,"clear, not misty.",174,0.975,1,no,pending,yes
kha-n1906-002619,pdeng,pdeng,noun,word,"the middle. Pdem, V. to steep, to incubate.",170,0.975,1,no,pending,yes
kha-n1906-002620,pdiang,pdiang,verb,word,"to receive, to accept.",170,0.975,1,no,pending,yes
kha-n1906-002621,pdiang-balang,pdiang-balang,verb,compound,"to receive into the church membership (Christian). Pdiet, V. to open by placing the finger on one side of an aperture.",170,0.975,1,no,pending,yes
kha-n1906-002622,pdok,pdok,noun,word,the bladder of a fish.,170,0.975,1,no,pending,yes
kha-n1906-002623,pdot,pdot,noun,word,"the throat, Adam's apple.",170,0.975,1,no,pending,yes
kha-n1906-002624,pdung,pdung,noun,word,"a circular sieve or winnowing circular flat basket. — ""y. to blister. Pduh, V. to strike with a stout or heavy stick on the head, to thwack. Peh, V. to winnow; — a. not going in a straight line when shot, like a bad winged arrow. 'peh {ahbrev. of speh), u, n. a spike, a stake (as, '* u peh sylli "").",170,0.975,1,no,pending,yes
kha-n1906-002628,peibylla,peibylla,verb,word,"to be pierced right through, to pass clean through.",171,0.975,1,no,pending,yes
kha-n1906-002629,peidohsaw,peidohsaw,verb,word,"to be cut to the quick or to the sensitive flesh. Peifi (ia-), v, to barter, to exchange. Peit, V. to look at, to gaze ; to be awake.",171,0.975,1,no,pending,yes
